ID,Dt_Customer,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Country,Monetary,Frequency,Recency
,,,,,,,,,,,,,0,0,
5393,8/7/2012,22,0,6,6,2,6,1,0,3,7,SP,42,4,64
,,,,,,,,,,,,,0,0,
9014,6/26/2014,39,1,16,2,0,3,3,0,3,8,IND,61,6,65
,,,,,,,,,,,,,0,0,
4050,6/21/2014,42,16,29,12,20,8,2,1,4,3,CA,127,7,65
,,,,,,,,,,,,,0,0,
6862,5/18/2014,1,1,3,1,1,1,0,0,0,20,SP,8,0,65
,,,,,,,,,,,,,0,0,
8315,3/26/2014,4,2,11,2,0,4,1,0,2,6,US,23,3,65
,,,,,,,,,,,,,0,0,
5184,3/26/2014,4,2,11,2,0,4,1,0,2,6,SP,23,3,65
,,,,,,,,,,,,,0,0,
3643,3/20/2014,750,8,125,11,8,26,4,3,6,2,CA,928,13,65
,,,,,,,,,,,,,0,0,
2589,2/7/2014,25,3,16,8,5,2,2,1,3,6,AUS,59,6,65
,,,,,,,,,,,,,0,0,
4887,11/22/2013,10,5,28,11,1,8,2,0,3,5,CA,63,5,65
,,,,,,,,,,,,,0,0,
10104,11/3/2013,4,0,2,0,0,2,1,0,2,7,CA,8,3,65
,,,,,,,,,,,,,0,0,
3254,10/14/2013,407,70,239,103,88,53,5,4,4,2,SP,960,13,65
,,,,,,,,,,,,,0,0,
2004,9/18/2013,619,54,260,127,54,54,4,7,5,1,SP,1168,16,65
,,,,,,,,,,,,,0,0,
6142,8/20/2013,629,17,177,69,0,8,5,3,5,2,SP,900,13,65
,,,,,,,,,,,,,0,0,
8553,6/23/2013,30,0,9,0,0,3,1,0,3,6,SP,42,4,65
,,,,,,,,,,,,,0,0,
9805,6/20/2013,320,48,133,39,72,48,6,2,10,4,CA,660,18,65
,,,,,,,,,,,,,0,0,
849,6/20/2013,320,48,133,39,72,48,6,2,10,4,SP,660,18,65
,,,,,,,,,,,,,0,0,
1606,5/15/2013,3,1,8,4,3,3,1,0,2,8,SA,22,3,65
,,,,,,,,,,,,,0,0,
125,5/15/2013,215,7,33,3,0,13,5,1,5,7,IND,271,11,65
,,,,,,,,,,,,,0,0,
9305,5/12/2013,311,26,640,180,37,121,4,9,13,2,SP,1315,26,65
,,,,,,,,,,,,,0,0,
4706,4/27/2013,29,0,5,0,1,5,1,0,3,5,CA,40,4,65
,,,,,,,,,,,,,0,0,
4437,4/24/2013,112,6,92,3,9,38,3,2,5,4,SP,260,10,65
,,,,,,,,,,,,,0,0,
3081,4/22/2013,7,2,6,2,0,3,1,0,2,7,SP,20,3,65
,,,,,,,,,,,,,0,0,
3536,3/24/2013,7,11,3,10,4,20,1,1,3,5,IND,55,5,65
,,,,,,,,,,,,,0,0,
8686,1/8/2013,5,23,15,0,18,14,2,0,3,8,SP,75,5,65
,,,,,,,,,,,,,0,0,
9707,11/23/2012,1103,0,45,0,0,34,4,2,11,8,SP,1182,17,65
,,,,,,,,,,,,,0,0,
10872,11/23/2012,1103,0,45,0,0,34,4,2,11,8,SP,1182,17,65
,,,,,,,,,,,,,0,0,
9058,9/23/2012,1060,21,530,32,0,224,5,11,5,3,SP,1867,21,65
,,,,,,,,,,,,,0,0,
4640,9/21/2012,561,85,171,25,123,114,4,7,13,2,SA,1079,24,65
,,,,,,,,,,,,,0,0,
2525,9/14/2012,153,64,123,116,64,14,5,2,9,6,CA,534,16,65
,,,,,,,,,,,,,0,0,
9503,8/29/2012,39,33,130,41,26,44,5,1,5,8,SP,313,11,65
,,,,,,,,,,,,,0,0,
10704,8/21/2012,404,0,92,28,27,142,6,2,9,4,SP,693,17,65
,,,,,,,,,,,,,0,0,
2669,5/4/2014,375,152,335,93,91,81,5,4,6,2,SP,1127,15,66
,,,,,,,,,,,,,0,0,
10037,5/4/2014,375,152,335,93,91,81,5,4,6,2,SA,1127,15,66
,,,,,,,,,,,,,0,0,
5680,4/22/2014,10,4,7,0,6,3,1,0,3,6,SP,30,4,66
,,,,,,,,,,,,,0,0,
3726,2/16/2014,4,1,9,3,0,0,1,0,2,8,SA,17,3,66
,,,,,,,,,,,,,0,0,
4548,11/23/2013,23,4,10,0,2,15,1,0,3,4,CA,54,4,66
,,,,,,,,,,,,,0,0,
4599,11/4/2013,411,0,26,0,0,21,7,1,7,7,CA,458,15,66
,,,,,,,,,,,,,0,0,
879,11/4/2013,411,0,26,0,0,21,7,1,7,7,SA,458,15,66
,,,,,,,,,,,,,0,0,
7409,10/26/2013,211,2,30,7,7,10,4,1,6,5,SP,267,11,66
,,,,,,,,,,,,,0,0,
1964,9/5/2013,446,107,768,33,196,53,5,6,6,2,SP,1603,17,66
,,,,,,,,,,,,,0,0,
0,5/4/2013,239,10,554,254,87,54,3,4,9,1,SA,1198,16,66
,,,,,,,,,,,,,0,0,
4860,3/8/2013,7,2,8,3,2,3,1,0,3,6,SP,25,4,66
,,,,,,,,,,,,,0,0,
425,2/19/2013,374,64,116,84,25,64,6,2,11,5,IND,727,19,66
,,,,,,,,,,,,,0,0,
9500,1/25/2013,221,104,169,102,78,84,9,2,8,7,SP,758,19,66
,,,,,,,,,,,,,0,0,
3074,10/15/2012,1218,107,304,23,143,33,5,8,4,6,SP,1828,17,66
,,,,,,,,,,,,,0,0,
5140,8/24/2012,1047,0,140,67,38,153,4,3,12,8,SP,1445,19,66
,,,,,,,,,,,,,0,0,
2611,8/1/2012,1206,55,445,168,18,18,2,4,12,1,SA,1910,18,66
,,,,,,,,,,,,,0,0,
916,5/9/2014,20,3,4,2,0,2,1,0,3,3,SP,31,4,67
,,,,,,,,,,,,,0,0,
10413,4/25/2014,274,83,216,151,141,224,4,6,12,1,SP,1089,22,67
,,,,,,,,,,,,,0,0,
3696,1/27/2014,27,1,12,2,0,10,2,0,3,7,SP,52,5,67
,,,,,,,,,,,,,0,0,
304,12/23/2013,19,3,19,4,5,26,3,0,3,7,SP,76,6,67
,,,,,,,,,,,,,0,0,
5113,11/7/2013,584,100,835,65,83,35,5,5,5,2,SP,1702,15,67
,,,,,,,,,,,,,0,0,
4597,7/2/2013,889,55,685,168,92,129,3,2,13,1,SA,2018,18,67
,,,,,,,,,,,,,0,0,
675,5/17/2013,146,0,93,7,13,73,4,2,5,7,SP,332,11,67
,,,,,,,,,,,,,0,0,
4483,4/17/2013,315,26,473,220,12,182,2,10,6,1,SA,1228,18,67
,,,,,,,,,,,,,0,0,
1502,3/21/2013,18,3,19,3,3,6,2,0,3,8,SP,52,5,67
,,,,,,,,,,,,,0,0,
736,3/21/2013,18,3,19,3,3,6,2,0,3,8,IND,52,5,67
,,,,,,,,,,,,,0,0,
4487,1/24/2013,15,20,25,2,7,26,2,0,4,6,SA,95,6,67
,,,,,,,,,,,,,0,0,
3412,1/15/2013,815,8,53,11,0,70,2,2,9,7,SP,957,13,67
,,,,,,,,,,,,,0,0,
1744,1/7/2013,9,7,13,3,2,20,1,1,2,6,SP,54,4,67
,,,,,,,,,,,,,0,0,
5837,12/28/2012,247,8,160,6,8,65,6,3,6,7,SP,494,15,67
,,,,,,,,,,,,,0,0,
3422,11/29/2012,1115,12,128,33,12,76,2,3,4,6,GER,1376,9,67
,,,,,,,,,,,,,0,0,
7462,11/24/2012,68,0,226,51,157,68,10,2,4,9,CA,570,16,67
,,,,,,,,,,,,,0,0,
10702,11/3/2012,185,8,133,56,56,12,7,1,7,7,SP,450,15,67
,,,,,,,,,,,,,0,0,
2115,6/20/2014,54,0,10,0,0,2,1,0,4,5,GER,66,5,68
,,,,,,,,,,,,,0,0,
4138,5/24/2014,411,106,147,54,115,66,5,10,7,1,SP,899,22,68
,,,,,,,,,,,,,0,0,
11091,5/16/2014,7,2,9,2,0,2,1,0,3,4,GER,22,4,68
,,,,,,,,,,,,,0,0,
7712,4/28/2014,182,17,259,77,70,29,6,2,10,4,US,634,18,68
,,,,,,,,,,,,,0,0,
3535,3/17/2014,251,108,334,65,92,117,4,3,5,2,SP,967,12,68
,,,,,,,,,,,,,0,0,
5899,3/13/2014,28,0,6,1,1,13,1,0,0,20,US,49,1,68
,,,,,,,,,,,,,0,0,
8749,2/1/2014,20,2,9,4,6,20,1,1,2,4,SP,61,4,68
,,,,,,,,,,,,,0,0,
10955,1/7/2014,416,46,925,60,107,46,3,6,4,1,SP,1600,13,68
,,,,,,,,,,,,,0,0,
9491,12/27/2013,14,1,21,2,3,25,3,1,3,7,SA,66,7,68
,,,,,,,,,,,,,0,0,
5286,10/28/2013,112,1,54,7,7,36,3,2,4,3,CA,217,9,68
,,,,,,,,,,,,,0,0,
3409,10/15/2013,141,8,129,3,11,47,7,1,4,9,SA,339,12,68
,,,,,,,,,,,,,0,0,
2544,10/12/2013,50,1,27,6,7,1,1,1,4,1,IND,92,6,68
,,,,,,,,,,,,,0,0,
2118,9/10/2013,166,75,96,119,107,59,7,2,8,4,SP,622,17,68
,,,,,,,,,,,,,0,0,
9370,5/17/2013,562,81,276,80,40,81,6,3,6,4,CA,1120,15,68
,,,,,,,,,,,,,0,0,
4864,5/2/2013,72,7,58,13,1,24,4,1,3,8,CA,175,8,68
,,,,,,,,,,,,,0,0,
405,2/13/2013,315,0,31,4,0,91,5,5,3,8,SP,441,13,68
,,,,,,,,,,,,,0,0,
10513,1/20/2013,438,169,565,91,169,70,2,3,6,7,SP,1502,11,68
,,,,,,,,,,,,,0,0,
5138,1/14/2013,19,1,14,3,2,4,1,0,3,8,SP,43,4,68
,,,,,,,,,,,,,0,0,
8387,1/5/2013,134,8,76,6,0,11,4,1,5,6,SP,235,10,68
,,,,,,,,,,,,,0,0,
378,12/30/2012,283,112,151,51,72,125,7,2,10,6,SP,794,19,68
,,,,,,,,,,,,,0,0,
5846,12/19/2012,2,1,6,2,1,1,1,0,2,6,GER,13,3,68
,,,,,,,,,,,,,0,0,
8870,11/13/2012,75,12,141,43,39,187,6,1,5,8,SP,497,12,68
,,,,,,,,,,,,,0,0,
10340,11/13/2012,75,12,141,43,39,187,6,1,5,8,SP,497,12,68
,,,,,,,,,,,,,0,0,
7290,10/5/2012,347,44,534,17,0,26,3,5,12,2,SP,968,20,68
,,,,,,,,,,,,,0,0,
8895,10/5/2012,347,44,534,17,0,26,3,5,12,2,SP,968,20,68
,,,,,,,,,,,,,0,0,
3635,5/7/2014,492,0,37,7,0,42,6,3,8,5,SA,578,17,69
,,,,,,,,,,,,,0,0,
11178,3/23/2014,15,2,10,0,1,4,1,0,3,7,GER,32,4,69
,,,,,,,,,,,,,0,0,
2410,1/22/2014,364,40,425,158,60,50,3,4,8,1,SP,1097,15,69
,,,,,,,,,,,,,0,0,
3281,11/3/2013,206,10,67,30,27,71,4,1,8,6,SP,411,13,69
,,,,,,,,,,,,,0,0,
9905,7/13/2013,135,1,41,10,1,67,3,3,3,6,SP,255,9,69
,,,,,,,,,,,,,0,0,
2565,6/1/2013,1016,12,215,16,12,63,4,5,10,3,SA,1334,19,69
,,,,,,,,,,,,,0,0,
7912,4/22/2013,8,15,27,0,20,33,3,1,2,8,US,103,6,69
,,,,,,,,,,,,,0,0,
7072,3/29/2013,432,79,341,177,136,170,8,5,4,4,AUS,1335,17,69
,,,,,,,,,,,,,0,0,
1409,3/18/2013,270,3,27,39,6,99,7,1,5,8,US,444,13,69
,,,,,,,,,,,,,0,0,
5314,3/18/2013,270,3,27,39,6,99,7,1,5,8,SP,444,13,69
,,,,,,,,,,,,,0,0,
7215,3/12/2013,722,27,102,44,72,168,6,8,13,2,CA,1135,27,69
,,,,,,,,,,,,,0,0,
8858,3/7/2013,516,0,21,0,0,5,8,2,7,8,CA,542,17,69
,,,,,,,,,,,,,0,0,
895,12/9/2012,410,16,114,0,5,49,5,2,10,5,SP,594,17,69
,,,,,,,,,,,,,0,0,
10313,10/28/2012,159,4,45,6,2,38,5,1,4,8,SP,254,10,69
,,,,,,,,,,,,,0,0,
642,8/14/2012,1,3,2,20,30,47,2,1,2,8,CA,103,5,69
,,,,,,,,,,,,,0,0,
8504,5/12/2014,350,60,568,110,133,145,5,6,7,2,GER,1366,18,70
,,,,,,,,,,,,,0,0,
1020,5/12/2014,350,60,568,110,133,145,5,6,7,2,SP,1366,18,70
,,,,,,,,,,,,,0,0,
3717,4/23/2014,403,24,29,6,24,218,5,5,6,3,SP,704,16,70
,,,,,,,,,,,,,0,0,
7646,2/18/2014,218,63,282,137,35,70,5,3,12,4,SP,805,20,70
,,,,,,,,,,,,,0,0,
5796,11/26/2013,560,21,442,29,44,29,4,5,13,1,SP,1125,22,70
,,,,,,,,,,,,,0,0,
8625,11/12/2013,15,1,23,0,5,1,3,0,3,8,US,45,6,70
,,,,,,,,,,,,,0,0,
5407,9/12/2013,729,17,133,11,0,195,10,6,7,7,SA,1085,23,70
,,,,,,,,,,,,,0,0,
4356,8/28/2013,1224,28,140,0,14,168,3,3,5,6,SP,1574,11,70
,,,,,,,,,,,,,0,0,
2886,8/12/2013,1121,0,72,0,12,12,10,8,10,6,SP,1217,28,70
,,,,,,,,,,,,,0,0,
10057,7/19/2013,503,27,419,90,139,153,5,7,9,7,SP,1331,21,70
,,,,,,,,,,,,,0,0,
10741,4/11/2013,172,12,112,8,0,15,6,1,5,7,SP,319,12,70
,,,,,,,,,,,,,0,0,
5491,4/11/2013,172,12,112,8,0,15,6,1,5,7,AUS,319,12,70
,,,,,,,,,,,,,0,0,
4442,4/5/2013,31,19,35,26,14,52,1,1,5,3,CA,177,7,70
,,,,,,,,,,,,,0,0,
3972,4/3/2013,266,6,51,8,6,64,7,1,5,8,SP,401,13,70
,,,,,,,,,,,,,0,0,
2431,12/31/2012,12,4,19,12,6,14,2,0,3,8,SP,67,5,70
,,,,,,,,,,,,,0,0,
7899,10/29/2012,1245,33,332,21,33,16,4,7,4,7,AUS,1680,15,70
,,,,,,,,,,,,,0,0,
9703,10/15/2012,77,2,35,0,1,69,3,2,2,7,SA,184,7,70
,,,,,,,,,,,,,0,0,
6927,10/5/2012,224,0,30,0,0,10,5,1,5,8,SA,264,11,70
,,,,,,,,,,,,,0,0,
7005,6/16/2014,479,35,179,28,7,85,5,3,12,2,SA,813,20,71
,,,,,,,,,,,,,0,0,
246,5/31/2014,199,9,57,20,21,6,4,1,7,4,SP,312,12,71
,,,,,,,,,,,,,0,0,
4796,4/19/2014,18,10,3,3,5,0,1,0,3,2,SP,39,4,71
,,,,,,,,,,,,,0,0,
4725,4/13/2014,30,2,25,0,1,9,1,1,4,2,SP,67,6,71
,,,,,,,,,,,,,0,0,
3286,3/1/2014,13,2,15,2,2,8,2,0,3,6,SP,42,5,71
,,,,,,,,,,,,,0,0,
10680,2/5/2014,45,0,16,2,1,6,3,0,3,7,SP,70,6,71
,,,,,,,,,,,,,0,0,
4297,1/26/2014,13,2,18,6,1,0,2,0,3,8,IND,40,5,71
,,,,,,,,,,,,,0,0,
7327,12/29/2013,21,5,3,10,1,7,1,1,4,2,SP,47,6,71
,,,,,,,,,,,,,0,0,
1553,9/27/2013,966,168,672,246,105,126,7,5,10,4,GER,2283,22,71
,,,,,,,,,,,,,0,0,
1665,9/23/2013,1459,0,61,0,15,215,2,5,6,5,SA,1750,13,71
,,,,,,,,,,,,,0,0,
10640,9/5/2013,87,5,71,7,12,29,4,1,4,7,SP,211,9,71
,,,,,,,,,,,,,0,0,
7620,8/5/2013,5,11,16,21,8,45,2,2,2,8,IND,106,6,71
,,,,,,,,,,,,,0,0,
7761,8/1/2013,13,11,24,13,8,40,3,0,4,6,AUS,109,7,71
,,,,,,,,,,,,,0,0,
5062,7/27/2013,35,0,4,0,0,0,2,0,2,8,SA,39,4,71
,,,,,,,,,,,,,0,0,
6349,7/6/2013,621,73,414,78,48,85,8,4,6,5,SP,1319,18,71
,,,,,,,,,,,,,0,0,
3386,6/21/2013,34,4,66,3,10,20,2,1,4,7,SP,137,7,71
,,,,,,,,,,,,,0,0,
8175,6/21/2013,34,4,66,3,10,20,2,1,4,7,SA,137,7,71
,,,,,,,,,,,,,0,0,
6245,6/13/2013,378,14,68,19,14,14,3,5,8,3,SP,507,16,71
,,,,,,,,,,,,,0,0,
8780,6/13/2013,378,14,68,19,14,14,3,5,8,3,SP,507,16,71
,,,,,,,,,,,,,0,0,
2276,5/2/2013,430,16,322,43,24,33,4,7,11,3,SP,868,22,71
,,,,,,,,,,,,,0,0,
1172,5/1/2013,979,44,935,29,25,22,7,5,12,3,SP,2034,24,71
,,,,,,,,,,,,,0,0,
3225,4/1/2013,116,11,72,3,17,46,4,1,5,6,SP,265,10,71
,,,,,,,,,,,,,0,0,
8629,3/26/2013,19,1,10,2,1,8,1,0,3,5,CA,41,4,71
,,,,,,,,,,,,,0,0,
798,12/24/2012,2,0,6,8,6,5,1,0,3,7,SP,27,4,71
,,,,,,,,,,,,,0,0,
269,11/16/2012,777,30,163,0,51,122,4,4,7,9,SP,1143,15,71
,,,,,,,,,,,,,0,0,
8213,11/9/2012,6,4,9,6,36,35,2,2,3,7,SP,96,7,71
,,,,,,,,,,,,,0,0,
10245,10/31/2012,160,80,369,67,39,41,3,3,8,1,SP,756,14,71
,,,,,,,,,,,,,0,0,
2447,10/17/2012,4,12,15,19,7,12,2,0,3,7,IND,69,5,71
,,,,,,,,,,,,,0,0,
9817,8/21/2012,853,10,143,13,10,20,9,4,12,8,IND,1049,25,71
,,,,,,,,,,,,,0,0,
1371,6/28/2014,123,164,266,227,30,174,2,4,9,1,AUS,984,15,72
,,,,,,,,,,,,,0,0,
8093,6/28/2014,572,8,232,23,62,17,4,3,6,1,SP,914,13,72
,,,,,,,,,,,,,0,0,
713,6/8/2014,141,15,153,67,31,35,4,4,6,3,SP,442,14,72
,,,,,,,,,,,,,0,0,
11051,5/10/2014,492,19,110,16,12,12,6,3,10,4,CA,661,19,72
,,,,,,,,,,,,,0,0,
5545,4/5/2014,572,8,259,34,35,80,3,5,5,1,SP,988,13,72
,,,,,,,,,,,,,0,0,
5283,2/17/2014,93,1,21,0,4,25,2,1,4,5,SP,144,7,72
,,,,,,,,,,,,,0,0,
5010,2/2/2014,2,8,8,6,1,9,1,0,3,8,SP,34,4,72
,,,,,,,,,,,,,0,0,
7495,12/20/2013,77,28,31,16,0,4,2,1,5,4,SP,156,8,72
,,,,,,,,,,,,,0,0,
4368,12/3/2013,42,7,43,20,12,10,3,0,4,6,SP,134,7,72
,,,,,,,,,,,,,0,0,
6303,11/23/2013,410,73,747,76,161,30,5,5,12,1,CA,1497,22,72
,,,,,,,,,,,,,0,0,
1030,7/17/2013,22,0,13,0,0,3,1,0,3,7,SA,38,4,72
,,,,,,,,,,,,,0,0,
10364,7/13/2013,0,0,1,2,12,5,1,0,2,8,SP,20,3,72
,,,,,,,,,,,,,0,0,
6945,6/4/2013,387,20,713,38,54,163,9,11,11,5,SP,1375,31,72
,,,,,,,,,,,,,0,0,
8562,5/28/2013,127,4,73,15,6,11,2,1,7,2,SP,236,10,72
,,,,,,,,,,,,,0,0,
2918,4/13/2013,44,5,19,0,4,19,2,0,4,5,SP,91,6,72
,,,,,,,,,,,,,0,0,
9167,3/26/2013,465,71,250,93,35,62,9,2,12,6,SP,976,23,72
,,,,,,,,,,,,,0,0,
4743,3/3/2013,689,8,167,11,8,88,8,4,11,6,US,971,23,72
,,,,,,,,,,,,,0,0,
10742,2/27/2013,532,21,127,26,20,20,4,2,5,1,SP,746,11,72
,,,,,,,,,,,,,0,0,
10965,2/22/2013,983,20,389,240,50,40,3,5,13,6,SP,1722,21,72
,,,,,,,,,,,,,0,0,
7129,2/17/2013,686,17,142,23,26,35,6,4,13,6,SP,929,23,72
,,,,,,,,,,,,,0,0,
3732,2/4/2013,393,0,239,90,69,69,5,7,9,4,CA,860,21,72
,,,,,,,,,,,,,0,0,
7124,2/1/2013,43,4,12,8,0,27,2,1,4,5,CA,94,7,72
,,,,,,,,,,,,,0,0,
10686,12/26/2012,15,0,4,0,0,2,1,0,2,7,SP,21,3,72
,,,,,,,,,,,,,0,0,
7247,11/22/2012,505,0,26,0,0,75,7,4,6,6,GER,606,17,72
,,,,,,,,,,,,,0,0,
1513,8/28/2012,600,21,128,223,150,128,2,2,12,8,SP,1250,16,72
,,,,,,,,,,,,,0,0,
460,8/8/2012,792,86,740,67,51,17,3,5,8,2,SA,1753,16,72
,,,,,,,,,,,,,0,0,
6653,7/30/2012,293,0,87,4,11,23,7,2,5,7,SP,418,14,72
,,,,,,,,,,,,,0,0,
9400,6/21/2014,630,26,611,44,18,54,6,6,6,2,SP,1383,18,73
,,,,,,,,,,,,,0,0,
7106,3/31/2014,483,0,591,156,0,12,3,5,10,1,SP,1242,18,73
,,,,,,,,,,,,,0,0,
4252,3/23/2014,213,5,28,7,7,41,4,1,6,5,SP,301,11,73
,,,,,,,,,,,,,0,0,
9240,2/7/2014,458,0,24,6,4,34,6,2,8,6,SP,526,16,73
,,,,,,,,,,,,,0,0,
10770,1/26/2014,247,161,295,210,85,47,4,7,13,2,CA,1045,24,73
,,,,,,,,,,,,,0,0,
176,1/2/2014,90,38,67,33,36,67,4,1,6,3,SP,331,11,73
,,,,,,,,,,,,,0,0,
6870,9/17/2013,182,2,49,17,13,20,3,1,7,2,SP,283,11,73
,,,,,,,,,,,,,0,0,
143,8/25/2013,466,0,224,119,49,99,5,3,4,2,US,957,12,73
,,,,,,,,,,,,,0,0,
6445,7/14/2013,243,101,405,29,40,40,4,5,6,2,SA,858,15,73
,,,,,,,,,,,,,0,0,
4278,6/3/2013,910,111,724,49,74,55,10,2,6,3,IND,1923,18,73
,,,,,,,,,,,,,0,0,
6906,6/3/2013,167,48,602,63,72,72,3,10,4,2,SP,1024,17,73
,,,,,,,,,,,,,0,0,
4637,5/18/2013,960,64,464,146,0,16,6,9,9,3,SA,1650,24,73
,,,,,,,,,,,,,0,0,
8690,4/19/2013,399,28,756,36,40,126,5,7,10,2,CA,1385,22,73
,,,,,,,,,,,,,0,0,
1173,3/10/2013,1200,105,758,0,42,147,4,2,6,2,SP,2252,12,73
,,,,,,,,,,,,,0,0,
1928,2/9/2013,35,3,20,4,1,20,2,0,3,9,SA,83,5,73
,,,,,,,,,,,,,0,0,
9029,1/26/2013,707,44,603,95,58,29,2,8,12,1,SP,1536,22,73
,,,,,,,,,,,,,0,0,
10299,11/9/2012,389,91,248,64,49,41,6,3,13,5,SP,882,22,73
,,,,,,,,,,,,,0,0,
9246,10/14/2012,171,3,129,26,24,62,6,1,6,7,IND,415,13,73
,,,,,,,,,,,,,0,0,
4943,9/30/2012,1379,33,216,0,33,66,2,4,9,6,SP,1727,15,73
,,,,,,,,,,,,,0,0,
4122,8/29/2012,504,23,117,179,28,44,6,5,4,4,SP,895,15,73
,,,,,,,,,,,,,0,0,
2853,3/11/2014,60,51,87,6,20,51,4,2,4,5,CA,275,10,74
,,,,,,,,,,,,,0,0,
902,3/4/2014,224,12,48,4,12,12,6,2,4,6,CA,312,12,74
,,,,,,,,,,,,,0,0,
1672,3/1/2014,204,7,149,20,15,66,5,1,8,2,SA,461,14,74
,,,,,,,,,,,,,0,0,
7254,12/27/2013,39,0,56,20,8,14,3,1,3,7,SA,137,7,74
,,,,,,,,,,,,,0,0,
8775,12/27/2013,39,0,56,20,8,14,3,1,3,7,AUS,137,7,74
,,,,,,,,,,,,,0,0,
9543,11/14/2013,3,6,5,0,2,6,0,0,3,7,SP,22,3,74
,,,,,,,,,,,,,0,0,
7093,11/14/2013,3,6,5,0,2,6,0,0,3,7,SP,22,3,74
,,,,,,,,,,,,,0,0,
2894,10/29/2013,1067,138,750,0,19,39,7,5,8,4,SP,2013,20,74
,,,,,,,,,,,,,0,0,
5956,10/16/2013,144,2,99,7,2,30,6,1,4,8,AUS,284,11,74
,,,,,,,,,,,,,0,0,
1921,10/3/2013,46,1,12,3,0,9,2,0,3,4,SP,71,5,74
,,,,,,,,,,,,,0,0,
5057,9/14/2013,264,47,188,54,47,11,4,4,10,2,SP,611,18,74
,,,,,,,,,,,,,0,0,
10260,8/26/2013,202,5,74,11,5,14,6,1,5,7,SP,311,12,74
,,,,,,,,,,,,,0,0,
2262,8/26/2013,202,5,74,11,5,14,6,1,5,7,SA,311,12,74
,,,,,,,,,,,,,0,0,
7930,8/19/2013,101,13,76,20,18,40,3,1,6,6,SP,268,10,74
,,,,,,,,,,,,,0,0,
1461,7/28/2013,17,1,12,3,1,4,2,0,3,7,CA,38,5,74
,,,,,,,,,,,,,0,0,
7514,7/3/2013,84,10,34,11,10,28,3,1,4,6,AUS,177,8,74
,,,,,,,,,,,,,0,0,
6461,5/19/2013,581,49,157,43,8,108,5,6,11,2,SP,946,22,74
,,,,,,,,,,,,,0,0,
257,4/28/2013,952,12,180,47,12,12,5,4,9,3,SP,1215,18,74
,,,,,,,,,,,,,0,0,
9460,4/18/2013,30,3,47,19,21,42,3,2,2,8,SP,162,7,74
,,,,,,,,,,,,,0,0,
3855,4/18/2013,30,3,47,19,21,42,3,2,2,8,CA,162,7,74
,,,,,,,,,,,,,0,0,
367,2/19/2013,47,90,94,123,103,120,9,1,5,9,CA,577,15,74
,,,,,,,,,,,,,0,0,
9265,1/9/2013,925,64,179,133,12,77,9,4,6,5,SA,1390,19,74
,,,,,,,,,,,,,0,0,
1990,11/5/2012,965,34,586,89,86,37,3,5,8,3,SP,1797,16,74
,,,,,,,,,,,,,0,0,
3594,11/5/2012,539,6,91,8,6,97,8,2,9,8,CA,747,19,74
,,,,,,,,,,,,,0,0,
9292,10/26/2012,324,132,693,27,118,88,4,11,7,2,SP,1382,22,74
,,,,,,,,,,,,,0,0,
6218,10/20/2012,457,4,29,0,0,9,8,1,7,7,SP,499,16,74
,,,,,,,,,,,,,0,0,
6528,6/5/2014,2,2,2,2,1,1,1,0,2,8,SP,10,3,75
,,,,,,,,,,,,,0,0,
10164,4/3/2014,1017,33,417,108,100,16,5,5,5,5,SP,1691,15,75
,,,,,,,,,,,,,0,0,
9937,1/2/2014,187,81,149,25,43,91,2,2,12,1,US,576,16,75
,,,,,,,,,,,,,0,0,
274,12/23/2013,9,3,15,2,3,2,2,0,3,6,GER,34,5,75
,,,,,,,,,,,,,0,0,
11010,8/30/2013,19,3,18,3,1,0,3,0,3,8,SP,44,6,75
,,,,,,,,,,,,,0,0,
6969,8/7/2013,99,13,66,43,8,4,4,1,5,7,AUS,233,10,75
,,,,,,,,,,,,,0,0,
10735,7/31/2013,14,1,7,2,1,1,2,0,2,9,SA,26,4,75
,,,,,,,,,,,,,0,0,
5068,7/31/2013,14,1,7,2,1,1,2,0,2,9,SP,26,4,75
,,,,,,,,,,,,,0,0,
9974,7/12/2013,15,6,20,4,5,20,3,1,2,7,SA,70,6,75
,,,,,,,,,,,,,0,0,
7053,6/29/2013,604,28,674,91,28,28,3,10,8,1,SA,1453,21,75
,,,,,,,,,,,,,0,0,
3179,6/16/2013,249,153,940,58,134,38,6,6,7,2,SP,1572,19,75
,,,,,,,,,,,,,0,0,
8082,5/21/2013,1,3,6,3,6,15,1,1,2,7,AUS,34,4,75
,,,,,,,,,,,,,0,0,
1362,3/4/2013,33,87,64,175,16,74,6,1,6,7,GER,449,13,75
,,,,,,,,,,,,,0,0,
6768,1/12/2013,22,1,8,2,1,2,1,0,3,8,CA,36,4,75
,,,,,,,,,,,,,0,0,
2375,9/25/2012,8,0,5,0,3,6,0,0,3,8,SP,22,3,75
,,,,,,,,,,,,,0,0,
6856,9/3/2012,14,0,23,4,5,19,3,0,3,9,GER,65,6,75
,,,,,,,,,,,,,0,0,
4066,5/11/2014,1,5,8,4,8,20,2,1,2,6,SP,46,5,76
,,,,,,,,,,,,,0,0,
4333,3/23/2014,41,0,10,0,0,3,2,1,3,7,IND,54,6,76
,,,,,,,,,,,,,0,0,
